LANG,RECORD #,245abnp,260a,264a,260b,264b,260c,264c,008 Country,SUBJECT,AUTHOR,ADDITIONAL AUTHOR,LIBRARY HAS
eng,b15783625,"Heroes from Tales to Astonish : book two, the Sub-Mariner and others /",Toronto :,,"G & T Enterprises,",,1978,,onc,"Sub-Mariner Indexes.;""Astonishing tales Indexes."";""Invaders Indexes. http://id.loc.gov/authorities/names/n94050200"";""Superhero comic books, strips, etc. Indexes.""","Olshevsky, George. http://id.loc.gov/authorities/names/n86813031",,
eng,b16091401,"Marvel superheroes comic checklist, through September 1971 /",Toronto :,,"University of Toronto,",,1971,,onc,"Marvel Comics Group Indexes. http://id.loc.gov/authorities/names/n80005697;""Comic books, strips, etc. Indexes. http://id.loc.gov/authorities/subjects/sh85028863"";""Superhero comic books, strips, etc. Indexes.""","Olshevsky, George. http://id.loc.gov/authorities/names/n86813031",,
eng,b16273060,Everything's Archie!.,Toronto ; New York :,,"Bantam Books,",,"[1969], [©1969]",,onc,"Teen humor comic books, strips, etc.",,,
spa,b16438139,Vampiros multinacionales : [una utopia realizable] /,México :,,"Excélsior,",,1975,,mx,"Mexican comic books, strips, etc. Fiction.;""Superhero fiction.""","Cortázar, Julio. http://id.loc.gov/authorities/names/n79038532",,
eng,b16673906,Archie makes the grade.,Toronto ; New York :,,"Bantam,",,1971,,onc,"Teen humor comic books, strips, etc.",,,
eng,b1667392x,Archie's girls.,Toronto ; New York :,,"Bantam,",,1970,,onc,"Teen humor comic books, strips, etc.",,,
eng,b16703844,Red Ryder.,"Toronto, Ontario :",,"Dragon Lady Press,",,"[1985], ©1985.",,onc,"Western comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85146250","Harman, Fred, 1902-1982. http://id.loc.gov/authorities/names/no98106513",,
eng,b16704678,Heartbreak comics /,"Vancouver, B.C., Canada :",,"D. Boswell,",,"[1984], ©1984.",,bcc,"Underground comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh89006218;""Canadian comic books, strips, etc.""","Boswell, David E.",,
eng,b1677050x,Rupert.,"Toronto, Ontario :",,"Copp Clark Pitman,",,[between 1970 and 1985],,onc,"British comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85028863;""Funny animal comic books, strips, etc."";""British comic books, strips, etc.""",,,
eng,b1681437x,An introduction to Canadian comic books /,"Arnprior, Ontario, Canada :",,"Aurora Books,",,1986,,onc,"Canadian comic books, strips, etc. Bibliography.;""Canadian comic books, strips, etc. Prices.""","Theaker, Dan. http://id.loc.gov/authorities/names/n88643285",,
eng,b16823369,Canadian comics cavalcade.,"Toronto, Ontario :",,"Artworx,",,"[1986], ©1986.",,onc,"Canadian comic books, strips, etc.",,,
fre,b16917583,Michel Risque en vacances /,"[Montréal, Québec] :",,"[Ludcom],",,"[1982], ©1982.",,quc,"French Canadian comic books, strips, etc.;""Adventure story comic books, strips, etc."";""Vacations Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85141704""","Godbout, Réal. http://id.loc.gov/authorities/names/n89638092","Fournier, Pierre. http://id.loc.gov/authorities/names/nb2004315180",
eng,b16985990,Rose is rose : all together now /,Toronto :,,"PaperJacks,",,"[1986], ©1986.",,onc,"Families Comic books, strips, etc.","Brady, Pat, 1947- http://id.loc.gov/authorities/names/n88011309",,
eng,b17000038,Rose is rose : good clean fun /,Toronto :,,"PaperJacks,",,1987,,onc,"Funny kid comic books, strips, etc.","Brady, Pat, 1947- http://id.loc.gov/authorities/names/n88011309",,
spa,b1700858x,Horas de agonia /,Morelos :,,"Novedades,",,1986,,mx,"Horror comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001837","Fabill, Arthur.","Islas Cuixtla, Ernesto.",
spa,b17008591,El copiloto invisible /,Morelos :,,"Novedades,",,1987,,mx,"Horror comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001837","Bauche Alcalde, Joaquin.","Velázquez, Raúl. http://id.loc.gov/authorities/names/n98014703",
eng,b17053699,Canuck comics /,"Montreal, Quebec, Canada :",,"Matrix Graphic Series,",,"[1986], ©1986.",,quc,"Canadian comic books, strips, etc. History and criticism.;""Canadian comic books, strips, etc. Bibliography."";""Canadian comic books, strips, etc. Prices."";""French Canadian comic books, strips, etc. History and criticism."";""French Canadian comic books, strips, etc. Bibliography."";""French Canadian comic books, strips, etc. Prices.""","Bell, John, 1952- http://id.loc.gov/authorities/names/n85247672","Pomerleau, Luc.;""MacMillan, Robert. http://id.loc.gov/authorities/names/n85247674"";""Ellison, Harlan. http://id.loc.gov/authorities/names/n50010025""",
eng,b17081555,"2nd annual Victoria International Cartoon Festival, April 11-13 1986.","Victoria, B.C., Canada :",,"Big Brothers and Big Sisters,",,[1986],,bcc,"Comic books, strips, etc. Congresses. http://id.loc.gov/authorities/subjects/sh85028863","Victoria International Cartoon Festival (2nd : 1986 : Victoria, B.C.)",,
spa,b17113179,Cuentos de la Alhambra /,C.V. Morelos [México] :,,"Novedades,",,1987,,mx,"Mexican comic books, strips, etc.","Irving, Washington, 1783-1859. http://id.loc.gov/authorities/names/n79005645","Irving, Washington, 1783-1859. Alhambra. http://id.loc.gov/authorities/names/n79005645;""Reynag, Javier."";""Bastien, Rémy. http://id.loc.gov/authorities/names/n87806735"";""Ramírez, Humberto. http://id.loc.gov/authorities/names/no98124249""",
eng,b17196267,Michael T. Gilbert's Strange brew.,"Kitchener, Ontario :",,"Aaardvark-Vanaheim,",,1982,,onc,"Horror comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001837;""Science fiction comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85118659"";""Canadian comic books, strips, etc.""","Gilbert, Michael T. http://id.loc.gov/authorities/names/n2006048008",,
eng,b17222060,"True market comic book retail values : an authoritative and realistic catalog of all significant comic books and their true market retail value, 1973-1974.","Montreal, Canada :",,"True Market Comic Book Retail Values,",,"[1973], ©1973]",,quc,"Comic books, strips, etc. Bibliography. http://id.loc.gov/authorities/subjects/sh85028863;""Comic books, strips, etc. Prices. http://id.loc.gov/authorities/subjects/sh85028863""",,,
eng,b17225073,The complete Max Collins/Rick Fletcher Dick Tracy. No. 1.,"Toronto, Ontario, Canada :",,"Dragon Lady Press,",,"[1986], ©1986.",,onc,"Detective and mystery comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh87006921","Collins, Max Allan. http://id.loc.gov/authorities/names/n83071698","Fletcher, Rick, -1983. http://id.loc.gov/authorities/names/n2003053457",
eng,b17225103,"Wash Tubbs, reprinting of the first appearance of Captain Easy, soldier of fortune /","Toronto, Ontario, Canada :",,"Dragon Lady Press,",,"[1986], ©1986.",,onc,"Adventure story comic books, strips, etc.","Crane, Roy. http://id.loc.gov/authorities/names/n85243950",,
eng,b17225115,Alex Toth's Bravo for adventure.,"Toronto, Ontario, Canada :",,"Dragon Lady Press,",,"[1987], ©1987.",,onc,"Adventure story comic books, strips, etc.","Toth, Alex. http://id.loc.gov/authorities/names/n87103431",,
eng,b17225164,Al Williamson's Secret agent X-9.,"Toronto, Ontario, Canada :",,"Dragon Lady Press,",,"[1987], ©1987.",,onc,"Spy comic books, strips, etc.","Williamson, Al, 1931-2010. http://id.loc.gov/authorities/names/n86144779",,
eng,b17225176,"Wash Tubbs featuring Captain Easy, soldier of fortune /","Toronto, Ontario, Canada :",,"Dragon Lady Press,",,"[1987], ©1987.",,onc,"Adventure story comic books, strips, etc.","Crane, Roy. http://id.loc.gov/authorities/names/n85243950",,
eng,b17247858,The illustrated Marvel handbook and checklist /,Toronto :,,"D. Merkur and K. Gordon,",,1967,,onc,"Marvel Comics Group. http://id.loc.gov/authorities/names/n80005697;""Comic books, strips, etc. Indexes. http://id.loc.gov/authorities/subjects/sh85028863"";""Superhero comic books, strips, etc. Indexes.""","Merkur, Daniel. http://id.loc.gov/authorities/names/n85175094","Gordon, Kerry.",
eng,b17248188,El Pájaro de oro.,"México, D.F. :",,"La Prensa,",,1974,,mx,"Fairy tales Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85046925;""Mexican comic books, strips, etc.""",,,
eng,b17311433,Melody : the comic strip autobiography of a nude dancer /,"Montreal, Canada :",,"S. Rancourt,",,"[1987], ©1987.",,quc,"New wave comic books, strips, etc.;""Canadian comic books, strips, etc.""","Rancourt, Sylvie. http://id.loc.gov/authorities/names/no2012038133","Boivin, Jacques, 1952- http://id.loc.gov/authorities/names/n90694408",
eng,b17318397,Underground /,"Gloucester, Ontario, Canada :",,"Aircel Publishing,",,"[1987], ©1987.",,onc,"New wave comic books, strips, etc.;""Canadian comic books, strips, etc.""","McEown, Pat.",,
eng,b17331481,True fears.,Vancouver :,,"AIDS Vancouver,",,1987,,bcc,"AIDS (Disease) Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85002541;""Sex Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85120550"";""Canadian comic books, strips, etc.""",,AIDS Vancouver.,
eng,b17395197,"I'll see you in my dreams, at least /",Toronto ; New York :,,"Bantam Books,",,1981,,onc,"Mothers Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85087526","Lazarus, Mell, 1927- http://id.loc.gov/authorities/names/n50039773",,
eng,b17479526,Asterix and the laurel wreath /,Montreal :,,"Dargaud Canada,",,"[1980], ©1980.",,quc,"Franco-Belgian comic books, strips, etc. Translations into English.","Goscinny, 1926-1977. http://id.loc.gov/authorities/names/no96007859","Uderzo. http://id.loc.gov/authorities/names/n50046800;""Bell, Anthea. http://id.loc.gov/authorities/names/n80004275"";""Hockridge, Derek. http://id.loc.gov/authorities/names/no96031513""",
eng,b1747954x,Asterix and the banquet /,Montreal :,,"Dargaud Canada,",,"[1980], ©1980.",,quc,"Franco-Belgian comic books, strips, etc. Translations into English.","Goscinny, 1926-1977. http://id.loc.gov/authorities/names/no96007846","Uderzo. http://id.loc.gov/authorities/names/n50046800;""Bell, Anthea. http://id.loc.gov/authorities/names/n80004275"";""Hockridge, Derek. http://id.loc.gov/authorities/names/no96031513""",
eng,b17479563,Asterix and Cleopatra /,Montreal :,,"Dargaud Canada,",,"[1981], ©1981.",,quc,"Cleopatra, Queen of Egypt, -30 B.C. Comic books, strips, etc. http://id.loc.gov/authorities/names/n80067160;""Franco-Belgian comic books, strips, etc. Translations into English.""","Goscinny, 1926-1977. http://id.loc.gov/authorities/names/no96007831","Uderzo. http://id.loc.gov/authorities/names/n50046800;""Bell, Anthea. http://id.loc.gov/authorities/names/n80004275"";""Hockridge, Derek. http://id.loc.gov/authorities/names/no96031513""",
eng,b1758453x,"Maplecon 4 science fiction and comic book convention program book, October 23-25, 1981.","Ottawa, Ont. :",,"Maplecon,",,1981,,onc,"Science fiction Congresses. http://id.loc.gov/authorities/subjects/sh85118629;""Comic books, strips, etc. Congresses. http://id.loc.gov/authorities/subjects/sh85028863""","Maplecon (4th : 1981 : Ottawa, Ont.)",,
eng,b17609434,Asterix in Corsica /,"Montreal, Canada :",,"Dargaud Canada Ltee,",,1981,,quc,"Franco-Belgian comic books, strips, etc. Translations into English.;""Corsica (France) Comic books, strips, etc. http://id.loc.gov/authorities/names/n81070647""","Goscinny, 1926-1977. http://id.loc.gov/authorities/names/no96007822","Uderzo. http://id.loc.gov/authorities/names/n50046800;""Bell, Anthea. http://id.loc.gov/authorities/names/n80004275"";""Hockridge, Derek. http://id.loc.gov/authorities/names/no96031513""",
eng,b18062982,Arn Saba's Neil the horse.,"Toronto, Canada :",,"Arn Saba/NeilCorp,",,"[1987], ©1987.",,onc,"Arn Saba's Neil the horse.;""Canadian comic books, strips, etc. History and criticism."";""Funny animal comic books, strips, etc. History and criticism.""","Saba, Arn.",,
eng,b18195374,Stig's inferno /,"Toronto, Canada :",,"Vortex Comics,",,cl988.,,onc,"Hell Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85060058;""Funny horror comic books, strips, etc."";""Canadian comic books, strips, etc.""","Templeton, Ty. http://id.loc.gov/authorities/names/n2001023929","Schönefeld, Klaus.;""Motter, Dean. http://id.loc.gov/authorities/names/n95017492""",
eng,b1853501x,Ms. Tree /,Toronto ; New York :,,"PaperJacks,",,1988,,onc,"Detective and mystery comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh87006921","Collins, Max Allan. http://id.loc.gov/authorities/names/n83071698","Beatty, Terry. http://id.loc.gov/authorities/names/n87828176",
eng,b19043764,The great Christmas contest /,Toronto ; New York :,,"Bantam Books,",,"[1988], ©1988.",,onc,"Christmas stories. http://id.loc.gov/authorities/subjects/sh85025320;""Christmas Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85025303""","Kraft, Jim, 1954- http://id.loc.gov/authorities/names/n88219021","Davis, Jim, 1945 July 28- http://id.loc.gov/authorities/names/n80048330;""Paws, Inc. http://id.loc.gov/authorities/names/n88032061""",
eng,b19111307,Canadian ninja /,"Saint-Gabriel-de-Brandon, Canada, Quebec :",,"R.G.B.,",,-1988,,quc,"Kung fu comic books, strips, etc.;""Canadian comic books, strips, etc.""","Beausoleil, Rogers.","Lagace, Nathalie.",copy 1: 1 (1988)
eng,b19167659,It's lonely at the top /,Toronto ; New York :,,"Bantam,",,"[1981], ©1981.",,onc,"Teachers Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85132964;""Funny kid comic books, strips, etc.""","Lazarus, Mell, 1927- http://id.loc.gov/authorities/names/n50039773",,
eng,b19184700,Catalog. Oct. 1986 /,"Vancouver, B.C. :",,"C. Upton,",,1986,,bcc,"Upton, Colin, 1960- Bibliography. http://id.loc.gov/authorities/names/no2010084860;""New wave comic books, strips, etc. Catalogs."";""Canadian comic books, strips, etc. Catalogs.""","Upton, Colin, 1960- http://id.loc.gov/authorities/names/no2010084860",,
eng,b19184918,The True north.,"Willowdale, Ont. ; Berkeley, CA :",,"The Comic Legends Legal Defense Fund,",,"[1988], ©1988.",,onc,"Comic books, strips, etc. Moral and ethical aspects. http://id.loc.gov/authorities/subjects/sh85028863;""Comic books, strips, etc. Law and legislation Canada. http://id.loc.gov/authorities/subjects/sh2003005082"";""Canadian comic books, strips, etc.""",,Comic Legends Legal Defense Fund (Organization),
eng,b19761144,Encyclopaedic dictionary of the comics /,"Tappen, B.C. :",,"D. Kendig,",,-1979,,bcc,"Newspapers Sections, columns, etc. Comics Dictionaries. http://id.loc.gov/authorities/subjects/sh85091617;""Comic books, strips, etc. Dictionaries. http://id.loc.gov/authorities/subjects/sh85028863""","Kendig, Doug.",,"copy 1: no. 1-29,32-34,38-39, Unnumbered issue: May 1996;""copy 2: 25"""
eng,b20630220,Dragonring.,"Gloucester, Ont. :",,"Aircel,",,1986-1988.,,onc,"Fantasy comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh97000542;""Canadian comic books, strips, etc."";""Fantasy comics. lcgft http://id.loc.gov/authorities/genreForms/gf2014026331""",,,
eng,b20654558,The comic book killer /,Toronto ; New York :,,"Bantam Books,",,"[1989], ©1989.",,onc,"Comic books, strips, etc. Collectors and collecting Fiction. http://id.loc.gov/authorities/subjects/sh85028863","Lupoff, Richard A., 1935- http://id.loc.gov/authorities/names/n50043014",,
eng,b20909093,Core.,"Montréal, P.Q. :",,"Artcore, Inc./Ne-Art,",,1988,,quc,"Canadian comic books, strips, etc.;""New wave comic books, strips, etc.""",,,
eng,b20909251,Shadow warrior.,"Kelowna, B.C. :",,"Gateway Comics,",,©1988-,,bcc,"Fantasy comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh97000542;""Canadian comic books, strips, etc."";""Fantasy comics. lcgft http://id.loc.gov/authorities/genreForms/gf2014026331""",,,
fre,b21128960,Post mortem /,"Montréal-Nord, Québec :",,"Michel,",,1986,,quc,"Funny horror comic books, strips, etc.;""Canadian comic books, strips, etc.""",Al.,Flag.,
eng,b21681533,Vortex.,[Toronto] :,,"[Vortex Magazine],",,[1982]-,,onc,"Canadian comic books, strips, etc.;""Science fiction comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85118659""",,,
spa,b2168182x,La familia Burrón.,"México, D.F. :",,"GyG,",,-1978,,mx,"Mexican comic books, strips, etc.",,"Vargas, Gabriel, 1915-2010. http://id.loc.gov/authorities/names/no2002025812",
spa,b21687250,Burrerias.,"Portales, D.F. :",,"Editormex Mexicana,",,-1967,,mx,"Mexican comic books, strips, etc.",,,
spa,b21693882,El invencible hombre de hierro.,"México, D.F. :",,La Prensa,,,,mx,"Superhero comic books, strips, etc.;""Mexican comic books, strips, etc.""",,,
spa,b21696330,Hazanãs del hombre nuclear.,México. D.F. :,,Impulmex,,,,mx,"Superhero comic books, strips, etc.;""Mexican comic books, strips, etc.""",,,
eng,b21700928,Those annoying Post bros.,Toronto :,,"Vortex Comics,",,[1985]-1998.,,onc,"Alternative comic books, strips, etc.;""Canadian comic books, strips, etc.""",,,
eng,b21701477,Super student.,"Montreal, Quebec :",,"R. Alfonso,",,-1972,,quc,"High school students Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85060709;""Canadian comic books, strips, etc.""",,"Alfonso, Ralph. http://id.loc.gov/authorities/names/no98070508;""Steacy, Ken. http://id.loc.gov/authorities/names/n88234177""",
